Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 03/23  03:00:00,263820706.4686827,530029939.0677935 
 03/23  04:00:00,263820706.4686827,530029939.0677935 
 03/23  05:00:00,263820706.4686827,530029939.0677935 
 03/23  06:00:00,263820706.4686827,530029939.0677935 
 03/23  07:00:00,395284784.3851568,963413257.5306101 
 03/23  08:00:00,708641708.6916125,1236853616.8250707 
 03/23  09:00:00,704277514.2171477,1236853616.8250707 
 03/23  10:00:00,697201581.0812159,1236853616.8250707 
 03/23  11:00:00,695253096.7043707,1236853616.8250707 
 03/23  12:00:00,694847570.191397,1236853616.8250707 
 03/23  13:00:00,695050333.4478839,1236853616.8250707 
 03/23  14:00:00,694239280.4219364,1236853616.8250707 
 03/23  15:00:00,694203242.1654528,1236853616.8250707 
 03/23  16:00:00,322151946.2659948,826693077.8833808 
 03/23  17:00:00,323216252.0723582,826693077.8833808 
 03/23  18:00:00,326599711.33433046,826693077.8833808 
 03/23  19:00:00,328166048.16519817,826693077.8833808 
 03/23  20:00:00,328166048.16519817,826693077.8833808 
 03/23  21:00:00,328166048.16519817,826693077.8833808 
 03/23  22:00:00,337041981.7355389,791858908.6016902 
 03/23  23:00:00,263820706.4686827,530029939.0677935 
 03/23  24:00:00,263820706.4686827,530029939.0677935 
 03/24  01:00:00,263820706.4686827,530029939.0677935 
 03/24  02:00:00,263820706.4686827,530029939.0677935 
 03/24  03:00:00,263820706.4686827,530029939.0677935 
 03/24  04:00:00,263820706.4686827,530029939.0677935 
 03/24  05:00:00,263820706.4686827,530029939.0677935 
 03/24  06:00:00,263820706.4686827,530029939.0677935 
 03/24  07:00:00,393756988.3475966,963413257.5306101 
 03/24  08:00:00,702763775.1039809,1236853616.8250707 
 03/24  09:00:00,698038272.9781861,1236853616.8250707 
 03/24  10:00:00,695861386.473831,1236853616.8250707 
 03/24  11:00:00,695861386.473831,1236853616.8250707 
 03/24  12:00:00,695419821.704374,1236853616.8250707 
 03/24  13:00:00,696253446.7043904,1236853616.8250707 
 03/24  14:00:00,695645156.93493,1236853616.8250707 
 03/24  15:00:00,695036867.1654694,1236853616.8250707 
 03/24  16:00:00,322403014.06597027,826693077.8833808 
 03/24  17:00:00,324230268.4922273,826693077.8833808 
 03/24  18:00:00,326079573.9992967,826693077.8833808 
 03/24  19:00:00,328149271.06359758,826693077.8833808 
 03/24  20:00:00,328166048.16519817,826693077.8833808 
 03/24  21:00:00,328166048.16519817,826693077.8833808 
 03/24  22:00:00,337041981.7355389,791858908.6016902 
 03/24  23:00:00,263820706.4686827,530029939.0677935 
 03/24  24:00:00,263820706.4686827,530029939.0677935 
 03/25  01:00:00,263820706.4686827,530029939.0677935 
 03/25  02:00:00,263820706.4686827,530029939.0677935 
 03/25  03:00:00,263820706.4686827,530029939.0677935 
 03/25  04:00:00,263820706.4686827,530029939.0677935 
 03/25  05:00:00,263820706.4686827,530029939.0677935 
 03/25  06:00:00,263820706.4686827,530029939.0677935 
 03/25  07:00:00,294313422.0089273,689972898.2361503 
 03/25  08:00:00,493828945.6681045,895053167.7069953 
 03/25  09:00:00,490067089.52909228,895053167.7069953 
 03/25  10:00:00,489750082.1998015,895053167.7069953 
 03/25  11:00:00,489435631.3812308,895053167.7069953 
 03/25  12:00:00,489435631.3812308,895053167.7069953 
 03/25  13:00:00,489210338.8740232,895053167.7069953 
 03/25  14:00:00,489075163.36969867,895053167.7069953 
 03/25  15:00:00,488894929.36393257,895053167.7069953 
 03/25  16:00:00,489213704.7039908,895053167.7069953 
 03/25  17:00:00,491195091.82201769,895053167.7069953 
 03/25  18:00:00,260252260.79109869,530029939.0677935 
 03/25  19:00:00,263820706.4686827,530029939.0677935 
 03/25  20:00:00,263820706.4686827,530029939.0677935 
 03/25  21:00:00,263820706.4686827,530029939.0677935 
 03/25  22:00:00,263820706.4686827,530029939.0677935 
 03/25  23:00:00,263820706.4686827,530029939.0677935 
 03/25  24:00:00,263820706.4686827,530029939.0677935 
 03/26  01:00:00,245515387.65196867,479754243.47684499 
 03/26  02:00:00,245515387.65196867,479754243.47684499 
 03/26  03:00:00,245515387.65196867,479754243.47684499 
 03/26  04:00:00,245515387.65196867,479754243.47684499 
 03/26  05:00:00,245515387.65196867,479754243.47684499 
 03/26  06:00:00,245515387.65196867,479754243.47684499 
 03/26  07:00:00,245419317.7480297,479754243.47684499 
 03/26  08:00:00,349024421.31573018,691307517.4197934 
 03/26  09:00:00,348430299.7169037,691307517.4197934 
 03/26  10:00:00,347995578.5857924,691307517.4197934 
 03/26  11:00:00,347901726.6805293,691307517.4197934 
 03/26  12:00:00,347879197.42980858,691307517.4197934 
 03/26  13:00:00,347834138.928367,691307517.4197934 
 03/26  14:00:00,347789080.4269255,691307517.4197934 
 03/26  15:00:00,348526031.5472772,691307517.4197934 
 03/26  16:00:00,244116187.93809567,479754243.47684499 
 03/26  17:00:00,244652933.33289735,479754243.47684499 
 03/26  18:00:00,245485586.77061857,479754243.47684499 
 03/26  19:00:00,245515387.65196867,479754243.47684499 
 03/26  20:00:00,245515387.65196867,479754243.47684499 
 03/26  21:00:00,245515387.65196867,479754243.47684499 
 03/26  22:00:00,245515387.65196867,479754243.47684499 
 03/26  23:00:00,245515387.65196867,479754243.47684499 
 03/26  24:00:00,245515387.65196867,479754243.47684499 
 03/27  01:00:00,263820706.4686827,530029939.0677935 
 03/27  02:00:00,263820706.4686827,530029939.0677935 
 03/27  03:00:00,263820706.4686827,530029939.0677935 
 03/27  04:00:00,263820706.4686827,530029939.0677935 
 03/27  05:00:00,263820706.4686827,530029939.0677935 
 03/27  06:00:00,263820706.4686827,530029939.0677935 
 03/27  07:00:00,395470034.3851605,963413257.5306101 
 03/27  08:00:00,710061427.6314731,1236853616.8250707 
 03/27  09:00:00,703644281.4772507,1236853616.8250707 
 03/27  10:00:00,699389648.7028608,1236853616.8250707 
 03/27  11:00:00,696878977.6041255,1236853616.8250707 
 03/27  12:00:00,696399931.4352093,1236853616.8250707 
 03/27  13:00:00,696923083.5474082,1236853616.8250707 
 03/27  14:00:00,696733460.6971133,1236853616.8250707 
 03/27  15:00:00,697948645.4359356,1236853616.8250707 
 03/27  16:00:00,324922027.408048,826693077.8833808 
 03/27  17:00:00,326940822.5332148,826693077.8833808 
 03/27  18:00:00,328166048.16519817,826693077.8833808 
 03/27  19:00:00,328166048.16519817,826693077.8833808 
 03/27  20:00:00,328166048.16519817,826693077.8833808 
 03/27  21:00:00,328166048.16519817,826693077.8833808 
 03/27  22:00:00,337041981.7355389,791858908.6016902 
 03/27  23:00:00,263820706.4686827,530029939.0677935 
 03/27  24:00:00,263820706.4686827,530029939.0677935 
 03/28  01:00:00,263820706.4686827,530029939.0677935 
 03/28  02:00:00,263820706.4686827,530029939.0677935 
 03/28  03:00:00,263820706.4686827,530029939.0677935 
 03/28  04:00:00,263820706.4686827,530029939.0677935 
 03/28  05:00:00,263820706.4686827,530029939.0677935 
 03/28  06:00:00,263820706.4686827,530029939.0677935 
 03/28  07:00:00,394036377.0028585,963413257.5306101 
 03/28  08:00:00,699903285.1474307,1236853616.8250707 
 03/28  09:00:00,695505472.247019,1236853616.8250707 
 03/28  10:00:00,695253096.7043707,1236853616.8250707 
 03/28  11:00:00,695253096.7043707,1236853616.8250707 
 03/28  12:00:00,695050333.4478839,1236853616.8250707 
 03/28  13:00:00,694644806.9349102,1236853616.8250707 
 03/28  14:00:00,694137898.793693,1236853616.8250707 
 03/28  15:00:00,694036517.1654495,1236853616.8250707 
 03/28  16:00:00,321840508.25591066,826693077.8833808 
 03/28  17:00:00,323139555.0994661,826693077.8833808 
 03/28  18:00:00,326893955.4036589,826693077.8833808 
 03/28  19:00:00,328166048.16519817,826693077.8833808 
 03/28  20:00:00,328166048.16519817,826693077.8833808 
 03/28  21:00:00,328166048.16519817,826693077.8833808 
 03/28  22:00:00,337041981.7355389,791858908.6016902 
 03/28  23:00:00,263820706.4686827,530029939.0677935 
 03/28  24:00:00,263820706.4686827,530029939.0677935 
 03/29  01:00:00,263820706.4686827,530029939.0677935 
 03/29  02:00:00,263820706.4686827,530029939.0677935 
 03/29  03:00:00,263820706.4686827,530029939.0677935 
 03/29  04:00:00,263820706.4686827,530029939.0677935 
 03/29  05:00:00,263820706.4686827,530029939.0677935 
 03/29  06:00:00,263820706.4686827,530029939.0677935 
 03/29  07:00:00,394188693.8104625,963413257.5306101 
 03/29  08:00:00,700555373.9624434,1236853616.8250707 
 03/29  09:00:00,695969059.5151748,1236853616.8250707 
 03/29  10:00:00,696163374.3026413,1236853616.8250707 
 03/29  11:00:00,695708235.503506,1236853616.8250707 
 03/29  12:00:00,695253096.7043707,1236853616.8250707 
 03/29  13:00:00,694644806.9349102,1236853616.8250707 
 03/29  14:00:00,694239280.4219364,1236853616.8250707 
 03/29  15:00:00,694036517.1654495,1236853616.8250707 
 03/29  16:00:00,321874071.26598927,826693077.8833808 
 03/29  17:00:00,323798681.47897127,826693077.8833808 
 03/29  18:00:00,327030540.0133125,826693077.8833808 
 03/29  19:00:00,328166048.16519817,826693077.8833808 
 03/29  20:00:00,328166048.16519817,826693077.8833808 
 03/29  21:00:00,328166048.16519817,826693077.8833808 
 03/29  22:00:00,337041981.7355389,791858908.6016902 
 03/29  23:00:00,263820706.4686827,530029939.0677935 
 03/29  24:00:00,263820706.4686827,530029939.0677935 
 03/30  01:00:00,263820706.4686827,530029939.0677935 
 03/30  02:00:00,263820706.4686827,530029939.0677935 
 03/30  03:00:00,263820706.4686827,530029939.0677935 
 03/30  04:00:00,263820706.4686827,530029939.0677935 
 03/30  05:00:00,263820706.4686827,530029939.0677935 
 03/30  06:00:00,263820706.4686827,530029939.0677935 
 03/30  07:00:00,395377409.38515868,963413257.5306101 
 03/30  08:00:00,707958653.8544394,1236853616.8250707 
 03/30  09:00:00,698649443.7760754,1236853616.8250707 
 03/30  10:00:00,695455140.9422174,1236853616.8250707 
 03/30  11:00:00,695253096.7043707,1236853616.8250707 
 03/30  12:00:00,695253096.7043707,1236853616.8250707 
 03/30  13:00:00,694644806.9349102,1236853616.8250707 
 03/30  14:00:00,694137898.793693,1236853616.8250707 
 03/30  15:00:00,694036517.1654495,1236853616.8250707 
 03/30  16:00:00,321747883.2559088,826693077.8833808 
 03/30  17:00:00,322846342.6114377,826693077.8833808 
 03/30  18:00:00,325868820.77769967,826693077.8833808 
 03/30  19:00:00,328166048.16519817,826693077.8833808 
 03/30  20:00:00,328166048.16519817,826693077.8833808 
 03/30  21:00:00,328166048.16519817,826693077.8833808 
 03/30  22:00:00,337041981.7355389,791858908.6016902 
 03/30  23:00:00,263820706.4686827,530029939.0677935 
 03/30  24:00:00,263820706.4686827,530029939.0677935 
 03/31  01:00:00,263820706.4686827,530029939.0677935 
 03/31  02:00:00,263820706.4686827,530029939.0677935 
 03/31  03:00:00,263820706.4686827,530029939.0677935 
 03/31  04:00:00,263820706.4686827,530029939.0677935 
 03/31  05:00:00,263820706.4686827,530029939.0677935 
 03/31  06:00:00,263820706.4686827,530029939.0677935 
 03/31  07:00:00,395115244.1537249,963413257.5306101 
 03/31  08:00:00,702599748.2628067,1236853616.8250707 
 03/31  09:00:00,696522164.6040135,1236853616.8250707 
 03/31  10:00:00,702009742.6601933,1236853616.8250707 
 03/31  11:00:00,696227200.4172597,1236853616.8250707 
 03/31  12:00:00,695253096.7043707,1236853616.8250707 
 03/31  13:00:00,694948951.8196404,1236853616.8250707 
 03/31  14:00:00,694239280.4219364,1236853616.8250707 
 03/31  15:00:00,694036517.1654495,1236853616.8250707 
 03/31  16:00:00,321949914.76095178,826693077.8833808 
 03/31  17:00:00,322815077.09630516,826693077.8833808 
 03/31  18:00:00,325662470.9961339,826693077.8833808 
 03/31  19:00:00,328142979.6504974,826693077.8833808 
 03/31  20:00:00,328166048.16519817,826693077.8833808 
 03/31  21:00:00,328166048.16519817,826693077.8833808 
 03/31  22:00:00,337041981.7355389,791858908.6016902 
 03/31  23:00:00,263820706.4686827,530029939.0677935 
 03/31  24:00:00,263820706.4686827,530029939.0677935 
 04/01  01:00:00,263820706.4686827,530029939.0677935 
 04/01  02:00:00,263820706.4686827,530029939.0677935 
 04/01  03:00:00,263820706.4686827,530029939.0677935 
 04/01  04:00:00,263820706.4686827,530029939.0677935 
 04/01  05:00:00,263820706.4686827,530029939.0677935 
 04/01  06:00:00,263820706.4686827,530029939.0677935 
 04/01  07:00:00,294421430.0552151,689972898.2361503 
 04/01  08:00:00,495374528.3332231,895053167.7069953 
 04/01  09:00:00,490632930.0470183,895053167.7069953 
 04/01  10:00:00,491247214.4775587,895053167.7069953 
 04/01  11:00:00,490166633.66525557,895053167.7069953 
 04/01  12:00:00,490200205.4822116,895053167.7069953 
 04/01  13:00:00,490275722.2548885,895053167.7069953 
 04/01  14:00:00,491139767.611102,895053167.7069953 
 04/01  15:00:00,491715232.37414577,895053167.7069953 
 04/01  16:00:00,493863195.6465201,895053167.7069953 
 04/01  17:00:00,495079412.29758438,895053167.7069953 
 04/01  18:00:00,260595833.72980798,530029939.0677935 
 04/01  19:00:00,263820706.4686827,530029939.0677935 
 04/01  20:00:00,263820706.4686827,530029939.0677935 
 04/01  21:00:00,263820706.4686827,530029939.0677935 
 04/01  22:00:00,263820706.4686827,530029939.0677935 
 04/01  23:00:00,263820706.4686827,530029939.0677935 
 04/01  24:00:00,263820706.4686827,530029939.0677935 
 04/02  01:00:00,245515387.65196867,479754243.47684499 
 04/02  02:00:00,245515387.65196867,479754243.47684499 
 04/02  03:00:00,245515387.65196867,479754243.47684499 
 04/02  04:00:00,245515387.65196867,479754243.47684499 
 04/02  05:00:00,245515387.65196867,479754243.47684499 
 04/02  06:00:00,245326692.74802787,479754243.47684499 
 04/02  07:00:00,243724370.5986821,479754243.47684499 
 04/02  08:00:00,348885702.12504348,691307517.4197934 
 04/02  09:00:00,348422928.12455388,691307517.4197934 
 04/02  10:00:00,347912911.4149297,691307517.4197934 
 04/02  11:00:00,347901726.6805293,691307517.4197934 
 04/02  12:00:00,348031401.68053188,691307517.4197934 
 04/02  13:00:00,348279487.0551766,691307517.4197934 
 04/02  14:00:00,347789080.4269254,691307517.4197934 
 04/02  15:00:00,348285251.17621496,691307517.4197934 
 04/02  16:00:00,243522353.51283018,479754243.47684499 
 04/02  17:00:00,243957597.81210736,479754243.47684499 
 04/02  18:00:00,244805178.29781337,479754243.47684499 
 04/02  19:00:00,245500270.95196814,479754243.47684499 
 04/02  20:00:00,245515387.65196867,479754243.47684499 
 04/02  21:00:00,245515387.65196867,479754243.47684499 
 04/02  22:00:00,245515387.65196867,479754243.47684499 
 04/02  23:00:00,245515387.65196867,479754243.47684499 
 04/02  24:00:00,245515387.65196867,479754243.47684499 
 04/03  01:00:00,263820706.4686827,530029939.0677935 
 04/03  02:00:00,263820706.4686827,530029939.0677935 
 04/03  03:00:00,263820706.4686827,530029939.0677935 
 04/03  04:00:00,263820706.4686827,530029939.0677935 
 04/03  05:00:00,263820706.4686827,530029939.0677935 
 04/03  06:00:00,263721191.66080664,530029939.0677935 
 04/03  07:00:00,392671136.2420285,963413257.5306101 
 04/03  08:00:00,702180891.8330705,1236853616.8250707 
 04/03  09:00:00,698327138.716816,1236853616.8250707 
 04/03  10:00:00,695826514.0697901,1236853616.8250707 
 04/03  11:00:00,695253096.7043707,1236853616.8250707 
 04/03  12:00:00,695253096.7043707,1236853616.8250707 
 04/03  13:00:00,695253096.7043707,1236853616.8250707 
 04/03  14:00:00,694674112.0501865,1236853616.8250707 
 04/03  15:00:00,695348767.9212123,1236853616.8250707 
 04/03  16:00:00,322660374.93033549,826693077.8833808 
 04/03  17:00:00,324133057.38369497,826693077.8833808 
 04/03  18:00:00,325843622.9657606,826693077.8833808 
 04/03  19:00:00,328092408.6728157,826693077.8833808 
 04/03  20:00:00,328166048.16519817,826693077.8833808 
 04/03  21:00:00,328166048.16519817,826693077.8833808 
 04/03  22:00:00,337041981.7355389,791858908.6016902 
 04/03  23:00:00,263820706.4686827,530029939.0677935 
 04/03  24:00:00,263820706.4686827,530029939.0677935 
 04/04  01:00:00,263820706.4686827,530029939.0677935 
 04/04  02:00:00,263820706.4686827,530029939.0677935 
 04/04  03:00:00,263820706.4686827,530029939.0677935 
 04/04  04:00:00,263820706.4686827,530029939.0677935 
 04/04  05:00:00,263820706.4686827,530029939.0677935 
 04/04  06:00:00,263628566.66080479,530029939.0677935 
 04/04  07:00:00,392356294.32709166,963413257.5306101 
 04/04  08:00:00,700114496.8729379,1236853616.8250707 
 04/04  09:00:00,696327849.8165469,1236853616.8250707 
 04/04  10:00:00,695253096.7043707,1236853616.8250707 
 04/04  11:00:00,695253096.7043707,1236853616.8250707 
 04/04  12:00:00,695253096.7043707,1236853616.8250707 
 04/04  13:00:00,694746188.5631536,1236853616.8250707 
 04/04  14:00:00,694239280.4219364,1236853616.8250707 
 04/04  15:00:00,694203242.1654528,1236853616.8250707 
 04/04  16:00:00,322349391.6625072,826693077.8833808 
 04/04  17:00:00,323619724.5433573,826693077.8833808 
 04/04  18:00:00,326312871.0194723,826693077.8833808 
 04/04  19:00:00,328149271.06359758,826693077.8833808 
 04/04  20:00:00,328166048.16519817,826693077.8833808 
 04/04  21:00:00,328166048.16519817,826693077.8833808 
 04/04  22:00:00,337041981.7355389,791858908.6016902 
 04/04  23:00:00,263820706.4686827,530029939.0677935 
 04/04  24:00:00,263820706.4686827,530029939.0677935 
 04/05  01:00:00,263820706.4686827,530029939.0677935 
 04/05  02:00:00,263820706.4686827,530029939.0677935 
 04/05  03:00:00,263820706.4686827,530029939.0677935 
 04/05  04:00:00,263820706.4686827,530029939.0677935 
 04/05  05:00:00,263820706.4686827,530029939.0677935 
 04/05  06:00:00,263820706.4686827,530029939.0677935 
